customer_id,age,credit_score,annual_income,debt_to_income,loan_amount,loan_term_months,employment_years,num_credit_accounts,num_late_payments,num_inquiries_6m,utilization_rate,has_mortgage,has_auto_loan,account_age_months,loan_purpose,employment_status,region,loan_to_income,monthly_payment_est,payment_to_income,risk_exposure,payment_history_score,credit_mix_score,inquiry_penalty,stability_score,composite_risk_score,credit_score_band,defaulted
FIN_003283,72,733,27428,0.1047,9790,12,4,14,1,0,0.4863,0,1,158,Debt Consolidation,Business Owner,Southeast,0.3569,815.83,0.3569,1025.01,0.5,1.0,0.0,0.46,0.7029,Good,0
FIN_003284,69,548,36825,0.4721,24660,24,6,6,1,2,0.4429,0,0,117,Home Improvement,Employed,Southwest,0.6697,1027.5,0.3348,11641.99,0.5,0.6,0.4,0.5325,0.561,Very Poor,0
FIN_003285,48,433,67245,0.3252,17350,24,5,15,0,4,0.5237,0,0,98,Medical,Employed,Southeast,0.258,722.92,0.129,5642.22,1.0,1.0,0.8,0.445,0.6359,Very Poor,1
FIN_003286,67,664,82560,0.1312,17317,48,0,15,0,0,0.5722,1,0,133,Home Improvement,Business Owner,Southwest,0.2098,360.77,0.0524,2271.99,1.0,1.0,0.0,0.6,0.7843,Fair,1
FIN_003287,31,724,62119,0.2572,8638,36,6,6,0,0,0.6125,0,1,42,Auto,Employed,Midwest,0.1391,239.94,0.0464,2221.69,1.0,0.6,0.0,0.345,0.7317,Good,0
FIN_003288,74,714,58785,0.2613,42099,84,5,15,3,1,0.3282,0,1,64,Medical,Employed,Southwest,0.7162,501.18,0.1023,11000.47,0.25,1.0,0.2,0.36,0.6079,Good,0
FIN_003289,65,811,62844,0.2317,9871,84,2,3,2,1,0.7843,1,0,21,Auto,Employed,Southwest,0.1571,117.51,0.0224,2287.11,0.3333,0.3,0.2,0.4325,0.6314,Exceptional,0
FIN_003290,53,684,72328,0.2936,29129,12,7,1,1,0,0.1045,1,0,95,Business,Employed,Southeast,0.4027,2427.42,0.4027,8552.27,0.5,0.1,0.0,0.8175,0.7302,Good,0
FIN_003291,37,687,49357,0.0969,38429,24,0,15,0,0,0.2868,0,0,237,Home Improvement,Employed,Midwest,0.7786,1601.21,0.3893,3723.77,1.0,1.0,0.0,0.3,0.7846,Good,0
FIN_003292,26,748,43051,0.2212,20868,12,5,17,0,0,0.7389,1,1,7,Debt Consolidation,Self-Employed,West,0.4847,1739.0,0.4847,4616.0,1.0,1.0,0.0,0.5175,0.7624,Very Good,0
FIN_003293,24,602,54753,0.6158,25966,60,22,9,1,3,0.4045,0,1,218,Debt Consolidation,Business Owner,Southwest,0.4742,432.77,0.0948,15989.86,0.5,0.9,0.6,0.7,0.5731,Fair,0
FIN_003294,40,398,98631,0.3293,9740,36,0,9,4,0,0.2859,0,1,150,Medical,Employed,Southwest,0.0988,270.56,0.0329,3207.38,0.2,0.9,0.0,0.3,0.4646,Very Poor,0
FIN_003295,68,605,15000,0.2961,26517,36,14,17,1,1,0.2678,0,0,220,Auto,Employed,Northeast,1.7678,736.58,0.5893,7851.68,0.5,1.0,0.2,0.7,0.6677,Fair,0
FIN_003296,67,341,15000,0.4955,9594,36,9,8,1,1,0.6221,1,0,29,Auto,Employed,West,0.6396,266.5,0.2132,4753.83,0.5,0.8,0.2,0.7325,0.4941,Very Poor,0
FIN_003297,47,767,68604,0.1908,18118,60,13,3,0,0,0.1881,1,0,137,Auto,Employed,Southeast,0.2641,301.97,0.0528,3456.91,1.0,0.3,0.0,1.0,0.9042,Very Good,0
FIN_003298,35,739,28603,0.2827,9725,60,4,9,2,3,0.6507,0,0,153,Medical,Employed,West,0.34,162.08,0.068,2749.26,0.3333,0.9,0.6,0.46,0.6107,Good,0
FIN_003299,26,626,51117,0.7103,5574,36,10,5,1,2,0.4325,0,1,191,Business,Employed,Northeast,0.109,154.83,0.0363,3959.21,0.5,0.5,0.4,0.7,0.5551,Fair,1
FIN_003300,67,332,48104,0.304,5578,24,6,3,3,5,0.4966,1,1,83,Home Improvement,Employed,West,0.116,232.42,0.058,1695.71,0.25,0.3,1.0,0.7475,0.5036,Very Poor,1
FIN_003301,34,711,179445,0.0854,12422,84,2,4,2,1,0.4439,1,1,54,Auto,Employed,West,0.0692,147.88,0.0099,1060.84,0.3333,0.4,0.2,0.515,0.6791,Good,0
FIN_003302,31,413,73516,0.2969,142823,36,6,8,0,0,0.5047,1,0,180,Auto,Employed,Southwest,1.9427,3967.31,0.6476,42404.15,1.0,0.8,0.0,0.84,0.6971,Very Poor,0
FIN_003303,59,807,89572,0.3873,6975,36,4,10,2,1,0.407,0,0,205,Business,Employed,Southeast,0.0779,193.75,0.026,2701.42,0.3333,1.0,0.2,0.46,0.633,Exceptional,0
FIN_003304,29,355,40687,0.4195,25069,84,2,6,1,2,0.474,1,1,208,Business,Employed,West,0.6161,298.44,0.088,10516.45,0.5,0.6,0.4,0.68,0.525,Very Poor,0
FIN_003305,46,651,30233,0.275,17973,36,16,2,0,3,0.3135,0,0,234,Auto,Employed,Southeast,0.5945,499.25,0.1982,4942.58,1.0,0.2,0.6,0.7,0.7847,Fair,0
FIN_003306,36,628,29500,0.2651,17020,24,1,10,1,0,0.3874,1,1,31,Auto,Employed,Southwest,0.5769,709.17,0.2885,4512.0,0.5,1.0,0.0,0.4175,0.6293,Fair,1
FIN_003307,25,845,102288,0.2649,27246,24,15,19,1,1,0.2074,0,0,207,Home Improvement,Employed,Southeast,0.2664,1135.25,0.1332,7217.47,0.5,1.0,0.2,0.7,0.7663,Exceptional,0
FIN_003308,72,569,67150,0.3239,62965,48,1,12,2,2,0.2965,0,1,3,Auto,Employed,Southwest,0.9377,1311.77,0.2344,20394.36,0.3333,1.0,0.4,0.0475,0.514,Very Poor,0
FIN_003309,30,495,51310,0.1326,3865,12,11,2,1,3,0.3633,0,0,97,Business,Business Owner,West,0.0753,322.08,0.0753,512.5,0.5,0.2,0.6,0.6425,0.6516,Very Poor,1
FIN_003310,70,712,136892,0.102,2466,48,2,6,0,1,0.2316,1,1,99,Debt Consolidation,Employed,Southeast,0.018,51.38,0.0045,251.53,1.0,0.6,0.2,0.6275,0.8468,Good,0
FIN_003311,23,378,45093,0.2745,11619,84,1,12,1,6,0.35,1,1,39,Auto,Self-Employed,Southeast,0.2577,138.32,0.0368,3189.42,0.5,1.0,1.0,0.4375,0.5454,Very Poor,1
FIN_003312,33,382,30871,0.6563,6839,12,4,14,1,1,0.2828,0,0,162,Medical,Self-Employed,Midwest,0.2215,569.92,0.2215,4488.44,0.5,1.0,0.2,0.46,0.4615,Very Poor,0
FIN_003313,63,436,39920,0.216,6670,48,1,2,1,0,0.5901,0,0,163,Medical,Employed,Midwest,0.1671,138.96,0.0418,1440.72,0.5,0.2,0.0,0.34,0.5419,Very Poor,0
FIN_003314,69,838,93431,0.0979,4705,48,3,12,1,1,0.4632,1,0,199,Debt Consolidation,Employed,West,0.0504,98.02,0.0126,460.62,0.5,1.0,0.2,0.72,0.783,Exceptional,0
FIN_003315,50,605,21532,0.1114,30407,24,0,9,1,2,0.4248,0,0,32,Auto,Employed,Southeast,1.4122,1266.96,0.7061,3387.34,0.5,0.9,0.4,0.08,0.6052,Fair,0
FIN_003316,74,610,47638,0.3768,32133,60,1,19,0,3,0.5225,1,1,163,Home Improvement,Employed,Southwest,0.6745,535.55,0.1349,12107.71,1.0,1.0,0.6,0.64,0.7148,Fair,0
FIN_003317,65,687,128772,0.2953,30428,48,0,14,1,0,0.118,1,1,77,Auto,Employed,Northeast,0.2363,633.92,0.0591,8985.39,0.5,1.0,0.0,0.4925,0.6807,Good,0
FIN_003318,26,848,62549,0.1983,6752,60,13,15,2,4,0.3424,1,0,119,Home Improvement,Employed,Midwest,0.1079,112.53,0.0216,1338.92,0.3333,1.0,0.8,0.9975,0.7818,Exceptional,0
FIN_003319,37,805,43554,0.2811,5245,24,0,7,1,2,0.4707,0,1,107,Medical,Employed,Southeast,0.1204,218.54,0.0602,1474.37,0.5,0.7,0.4,0.2675,0.6569,Exceptional,0
FIN_003320,65,687,155684,0.1182,13538,12,1,9,2,4,0.3929,1,0,147,Medical,Employed,West,0.087,1128.17,0.087,1600.19,0.3333,0.9,0.8,0.64,0.6863,Good,0
FIN_003321,71,592,60439,0.1339,23534,60,0,9,0,3,0.2508,1,0,27,Medical,Employed,Northeast,0.3894,392.23,0.0779,3151.2,1.0,0.9,0.6,0.3675,0.7555,Fair,1
FIN_003322,73,478,18644,0.3067,27108,24,1,6,1,3,0.6833,0,1,102,Auto,Employed,West,1.454,1129.5,0.727,8314.02,0.5,0.6,0.6,0.295,0.518,Very Poor,0
FIN_003323,39,728,44209,0.3124,31627,84,6,13,1,0,0.3649,0,1,152,Auto,Self-Employed,Southwest,0.7154,376.51,0.1022,9880.27,0.5,1.0,0.0,0.54,0.6734,Good,0
FIN_003324,62,823,101660,0.3172,17089,24,4,7,2,1,0.5898,0,0,160,Business,Employed,West,0.1681,712.04,0.084,5420.63,0.3333,0.7,0.2,0.46,0.6379,Exceptional,0
FIN_003325,55,611,54215,0.0392,14370,24,0,12,1,0,0.3642,1,0,231,Auto,Employed,Midwest,0.2651,598.75,0.1325,563.3,0.5,1.0,0.0,0.6,0.7094,Fair,0
FIN_003326,66,379,124442,0.185,9086,48,6,15,1,2,0.3169,0,1,5,Medical,Employed,Northeast,0.073,189.29,0.0183,1680.91,0.5,1.0,0.4,0.2525,0.5437,Very Poor,0
FIN_003327,46,313,25739,0.4685,91779,60,0,4,0,3,0.4954,0,0,213,Medical,Employed,Southwest,3.5658,1529.65,0.7132,42998.46,1.0,0.4,0.6,0.3,0.5388,Very Poor,1
FIN_003328,71,353,46550,0.1505,46886,84,4,10,1,2,0.436,1,1,223,Debt Consolidation,Self-Employed,Northeast,1.0072,558.17,0.1439,7056.34,0.5,1.0,0.4,0.76,0.6074,Very Poor,0
FIN_003329,25,746,60700,0.1831,15338,60,3,1,2,0,0.566,1,1,152,Debt Consolidation,Self-Employed,Southwest,0.2527,255.63,0.0505,2808.39,0.3333,0.1,0.0,0.72,0.6856,Very Good,0
FIN_003330,49,364,23228,0.3867,6996,36,1,9,2,1,0.2378,0,1,111,Home Improvement,Self-Employed,Northeast,0.3012,194.33,0.1004,2705.35,0.3333,0.9,0.2,0.3175,0.4723,Very Poor,0
FIN_003331,57,671,48846,0.3148,11317,12,1,11,1,1,0.216,1,0,45,Home Improvement,Retired,Northeast,0.2317,943.08,0.2317,3562.59,0.5,1.0,0.2,0.4525,0.6544,Good,0
FIN_003332,40,802,63251,0.1902,8878,60,9,11,1,1,0.7432,0,0,234,Debt Consolidation,Employed,Midwest,0.1404,147.97,0.0281,1688.6,0.5,1.0,0.2,0.66,0.7102,Exceptional,0
FIN_003333,69,395,22957,0.4687,34442,36,5,7,0,3,0.4459,0,0,167,Debt Consolidation,Employed,Northeast,1.5003,956.72,0.5001,16142.97,1.0,0.7,0.6,0.5,0.6026,Very Poor,0
FIN_003334,41,832,20154,0.4263,34470,60,7,2,4,1,0.0902,1,0,68,Medical,Employed,Southeast,1.7103,574.5,0.3421,14694.56,0.2,0.2,0.2,0.75,0.6806,Exceptional,0
FIN_003335,30,559,99973,0.0916,11735,84,5,14,2,2,0.2791,1,0,166,Business,Business Owner,Southwest,0.1174,139.7,0.0168,1074.93,0.3333,1.0,0.4,0.8,0.6831,Very Poor,0
FIN_003336,25,547,52551,0.2319,71559,48,6,9,1,1,0.4438,1,1,212,Debt Consolidation,Business Owner,Midwest,1.3617,1490.81,0.3404,16594.53,0.5,0.9,0.2,0.84,0.6667,Very Poor,0
FIN_003337,56,426,15000,0.2564,7745,48,0,4,1,4,0.4586,0,0,198,Business,Employed,West,0.5163,161.35,0.1291,1985.82,0.5,0.4,0.8,0.3,0.5354,Very Poor,0
FIN_003338,26,798,32609,0.5606,24692,84,7,17,1,1,0.7822,0,1,9,Medical,Employed,Southwest,0.7572,293.95,0.1082,13842.34,0.5,1.0,0.2,0.3025,0.5587,Very Good,0
FIN_003339,46,345,51407,0.2372,13678,24,1,10,1,2,0.181,0,0,139,Auto,Employed,Southwest,0.2661,569.92,0.133,3244.42,0.5,1.0,0.4,0.34,0.5454,Very Poor,0
FIN_003340,24,567,15000,0.3947,1214,84,6,3,1,2,0.505,0,0,47,Business,Employed,Northeast,0.0809,14.45,0.0116,479.17,0.5,0.3,0.4,0.3575,0.5546,Very Poor,0
FIN_003341,59,841,28196,0.0501,59789,12,5,5,2,1,0.7435,0,0,166,Debt Consolidation,Employed,Midwest,2.1205,4982.42,2.1205,2995.43,0.3333,0.5,0.2,0.5,0.7016,Exceptional,0
FIN_003342,59,393,40453,0.2231,4765,84,1,4,0,2,0.5358,0,0,175,Medical,Self-Employed,Northeast,0.1178,56.73,0.0168,1063.07,1.0,0.4,0.4,0.34,0.6304,Very Poor,0
FIN_003343,70,615,40458,0.2921,3303,48,4,2,0,2,0.559,1,1,211,Medical,Employed,Northeast,0.0816,68.81,0.0204,964.81,1.0,0.2,0.4,0.76,0.7521,Fair,0
FIN_003344,55,370,26033,0.2063,16788,12,7,11,0,1,0.256,1,0,59,Auto,Employed,West,0.6449,1399.0,0.6449,3463.36,1.0,1.0,0.2,0.7275,0.7125,Very Poor,1
FIN_003345,21,748,45045,0.4269,35292,24,4,6,0,0,0.4803,1,1,39,Debt Consolidation,Self-Employed,Northeast,0.7835,1470.5,0.3917,15066.15,1.0,0.6,0.0,0.5575,0.7429,Very Good,0
FIN_003346,44,666,38433,0.3523,19997,60,7,12,2,1,0.3132,1,0,212,Home Improvement,Employed,Southwest,0.5203,333.28,0.1041,7044.94,0.3333,1.0,0.2,0.88,0.6643,Fair,1
FIN_003347,56,709,43631,0.4883,9967,24,0,5,1,3,0.595,1,0,230,Debt Consolidation,Employed,Southeast,0.2284,415.29,0.1142,4866.89,0.5,0.5,0.6,0.6,0.6087,Good,0
FIN_003348,26,390,59014,0.2616,25571,12,0,15,2,1,0.2232,1,0,149,Auto,Self-Employed,West,0.4333,2130.92,0.4333,6689.37,0.3333,1.0,0.2,0.6,0.5566,Very Poor,1
FIN_003349,61,808,16054,0.0981,13359,12,0,13,2,4,0.4682,0,0,203,Debt Consolidation,Employed,Midwest,0.8321,1113.25,0.8321,1310.52,0.3333,1.0,0.8,0.3,0.6755,Exceptional,1
FIN_003350,74,827,75233,0.2559,24255,36,4,5,0,1,0.3248,0,0,9,Auto,Self-Employed,West,0.3224,673.75,0.1075,6206.85,1.0,0.5,0.2,0.1825,0.7728,Exceptional,0
FIN_003351,66,409,67249,0.2517,8298,48,3,5,1,2,0.4919,1,1,97,Auto,Self-Employed,Southwest,0.1234,172.88,0.0308,2088.61,0.5,0.5,0.4,0.6625,0.5816,Very Poor,0
FIN_003352,64,388,65539,0.4412,6127,48,2,19,2,1,0.4937,0,1,195,Auto,Employed,West,0.0935,127.65,0.0234,2703.23,0.3333,1.0,0.2,0.38,0.4509,Very Poor,0
FIN_003353,51,571,44032,0.0998,7826,60,0,1,1,3,0.6256,0,0,11,Home Improvement,Employed,West,0.1777,130.43,0.0355,781.03,0.5,0.1,0.6,0.0275,0.5681,Very Poor,0
FIN_003354,40,546,43481,0.1872,27138,12,7,8,0,1,0.7629,0,0,205,Auto,Employed,Southeast,0.6241,2261.5,0.6241,5080.23,1.0,0.8,0.2,0.58,0.7066,Very Poor,1
FIN_003355,44,660,45517,0.7086,16851,24,1,9,0,0,0.2758,0,0,20,Auto,Employed,Southeast,0.3702,702.12,0.1851,11940.62,1.0,0.9,0.0,0.09,0.5917,Fair,1
FIN_003356,45,677,51251,0.2853,3713,60,2,14,1,1,0.2271,0,0,174,Medical,Employed,Midwest,0.0724,61.88,0.0145,1059.32,0.5,1.0,0.2,0.38,0.6519,Good,1
FIN_003357,56,505,78834,0.3017,24322,12,2,7,1,1,0.3242,1,1,26,Auto,Employed,Southwest,0.3085,2026.83,0.3085,7337.95,0.5,0.7,0.2,0.445,0.5871,Very Poor,0
FIN_003358,41,644,77140,0.2793,59845,48,7,16,3,0,0.7395,1,0,122,Medical,Employed,Southeast,0.7758,1246.77,0.1939,16714.71,0.25,1.0,0.0,0.88,0.6155,Fair,0
FIN_003359,50,754,41387,0.4335,7104,84,14,19,1,1,0.1824,0,0,187,Auto,Employed,West,0.1716,84.57,0.0245,3079.58,0.5,1.0,0.2,0.7,0.6945,Very Good,0
FIN_003360,44,366,69798,0.2865,13815,36,2,6,0,1,0.2278,0,0,112,Auto,Self-Employed,Northeast,0.1979,383.75,0.066,3958.0,1.0,0.6,0.2,0.36,0.6388,Very Poor,1
FIN_003361,64,342,65715,0.2034,43520,84,11,18,1,0,0.2837,0,1,236,Debt Consolidation,Self-Employed,Midwest,0.6623,518.1,0.0946,8851.97,0.5,1.0,0.0,0.7,0.5965,Very Poor,0
FIN_003362,62,528,74282,0.3602,13042,48,1,4,1,1,0.4639,1,0,100,Business,Self-Employed,Northeast,0.1756,271.71,0.0439,4697.73,0.5,0.4,0.2,0.59,0.5884,Very Poor,0
FIN_003363,50,743,38906,0.119,8720,60,1,2,1,1,0.1104,0,0,127,Debt Consolidation,Retired,West,0.2241,145.33,0.0448,1037.68,0.5,0.2,0.2,0.34,0.7224,Very Good,0
FIN_003364,42,533,105923,0.1582,43867,48,1,8,3,2,0.1622,1,1,135,Auto,Self-Employed,Midwest,0.4141,913.9,0.1035,6939.76,0.25,0.8,0.4,0.64,0.6283,Very Poor,1
FIN_003365,48,498,79604,0.24,4587,84,1,19,3,0,0.5602,0,0,176,Auto,Employed,Northeast,0.0576,54.61,0.0082,1100.88,0.25,1.0,0.0,0.34,0.5107,Very Poor,0
FIN_003366,27,796,25500,0.2638,21683,12,10,5,3,0,0.3143,1,0,87,Business,Employed,Southeast,0.8503,1806.92,0.8503,5719.98,0.25,0.5,0.0,0.9175,0.7212,Very Good,0
FIN_003367,55,331,30309,0.5282,13514,48,13,9,1,3,0.5232,1,0,98,Medical,Employed,Northeast,0.4459,281.54,0.1115,7138.09,0.5,0.9,0.6,0.945,0.5242,Very Poor,1
FIN_003368,48,563,122014,0.6693,6021,36,5,1,2,1,0.6509,0,1,146,Medical,Employed,Midwest,0.0493,167.25,0.0164,4029.86,0.3333,0.1,0.2,0.5,0.458,Very Poor,0
FIN_003369,34,412,16103,0.2452,22900,24,3,15,0,2,0.6906,1,1,175,Medical,Employed,Southwest,1.4221,954.17,0.7111,5615.08,1.0,1.0,0.4,0.72,0.6731,Very Poor,0
FIN_003370,30,758,48269,0.5413,19034,48,2,16,2,1,0.3394,0,1,69,Medical,Employed,Southwest,0.3943,396.54,0.0986,10303.1,0.3333,1.0,0.2,0.2525,0.5528,Very Good,0
FIN_003371,36,575,172814,0.1245,18502,12,6,8,2,2,0.3481,1,1,121,Home Improvement,Retired,Southeast,0.1071,1541.83,0.1071,2303.5,0.3333,0.8,0.4,0.84,0.6797,Very Poor,0
FIN_003372,36,445,93403,0.1267,16907,36,6,13,3,2,0.6963,0,1,146,Medical,Employed,Southwest,0.181,469.64,0.0603,2142.12,0.25,1.0,0.4,0.54,0.5368,Very Poor,1
FIN_003373,74,656,90707,0.3079,10393,12,6,16,3,2,0.6593,0,1,121,Business,Employed,West,0.1146,866.08,0.1146,3200.0,0.25,1.0,0.4,0.54,0.5696,Fair,1
FIN_003374,51,305,23974,0.0554,81016,84,2,6,1,4,0.3713,0,1,19,Business,Business Owner,Southwest,3.3793,964.48,0.4828,4488.29,0.5,0.6,0.8,0.1275,0.5258,Very Poor,0
FIN_003375,62,639,79000,0.184,25941,12,2,16,3,1,0.7511,1,0,115,Business,Self-Employed,Southeast,0.3284,2161.75,0.3284,4773.14,0.25,1.0,0.2,0.6675,0.6045,Fair,0
FIN_003376,45,793,123036,0.4646,7970,60,6,4,4,0,0.1005,1,0,69,Debt Consolidation,Retired,West,0.0648,132.83,0.013,3702.86,0.2,0.4,0.0,0.7125,0.6506,Very Good,1
FIN_003377,33,407,40706,0.0716,23613,24,1,15,0,0,0.4245,0,0,161,Auto,Employed,Southeast,0.5801,983.88,0.29,1690.69,1.0,1.0,0.0,0.34,0.6843,Very Poor,1
FIN_003378,26,370,49111,0.1747,15073,48,2,16,1,3,0.1668,1,0,181,Home Improvement,Employed,Northeast,0.3069,314.02,0.0767,2633.25,0.5,1.0,0.6,0.68,0.6222,Very Poor,0
FIN_003379,64,639,89992,0.1312,54983,36,2,7,1,2,0.186,0,0,219,Debt Consolidation,Self-Employed,Southwest,0.611,1527.31,0.2037,7213.77,0.5,0.7,0.4,0.38,0.6811,Fair,0
FIN_003380,29,399,43068,0.7096,3985,48,0,8,2,0,0.463,0,0,115,Auto,Self-Employed,Southeast,0.0925,83.02,0.0231,2827.76,0.3333,0.8,0.0,0.2875,0.3769,Very Poor,1
FIN_003381,65,626,19750,0.3694,11060,24,3,12,2,2,0.5753,0,0,139,Business,Self-Employed,Northeast,0.56,460.83,0.28,4085.56,0.3333,1.0,0.4,0.42,0.5507,Fair,1
FIN_003382,56,332,15000,0.0736,17997,12,12,15,1,3,0.5926,0,1,7,Auto,Employed,Southwest,1.1998,1499.75,1.1998,1324.58,0.5,1.0,0.6,0.4175,0.5521,Very Poor,0
FIN_003383,63,442,59239,0.3034,76014,48,0,11,3,3,0.4788,1,0,83,Auto,Employed,Northeast,1.2832,1583.62,0.3208,23062.65,0.25,1.0,0.6,0.5075,0.5084,Very Poor,0
FIN_003384,40,543,36230,0.3065,42652,36,1,13,2,1,0.4611,1,0,195,Medical,Self-Employed,Midwest,1.1773,1184.78,0.3924,13072.84,0.3333,1.0,0.2,0.64,0.5816,Very Poor,0
FIN_003385,38,516,15000,0.3118,4252,60,7,15,3,1,0.34,1,0,137,Auto,Employed,Midwest,0.2835,70.87,0.0567,1325.77,0.25,1.0,0.2,0.88,0.6022,Very Poor,1
FIN_003386,63,733,30364,0.2354,48502,24,1,14,1,0,0.265,1,1,53,Business,Employed,Midwest,1.5974,2020.92,0.7987,11417.37,0.5,1.0,0.0,0.4725,0.6942,Good,0
FIN_003387,41,353,38816,0.269,4512,12,0,3,2,0,0.3851,0,1,64,Home Improvement,Employed,Southwest,0.1162,376.0,0.1162,1213.73,0.3333,0.3,0.0,0.16,0.4595,Very Poor,0
FIN_003388,24,450,36652,0.1022,47883,60,1,13,0,3,0.3602,0,0,58,Home Improvement,Employed,West,1.3064,798.05,0.2613,4893.64,1.0,1.0,0.6,0.185,0.675,Very Poor,0
FIN_003389,70,354,96568,0.0565,8226,24,0,4,2,0,0.8112,0,0,98,Home Improvement,Employed,Southeast,0.0852,342.75,0.0426,464.77,0.3333,0.4,0.0,0.245,0.4831,Very Poor,1
FIN_003390,53,816,72760,0.2456,14522,24,0,17,2,1,0.63,1,0,95,Auto,Employed,West,0.1996,605.08,0.0998,3566.6,0.3333,1.0,0.2,0.5375,0.6609,Exceptional,0
FIN_003391,47,747,44932,0.2657,24707,24,6,17,1,1,0.5425,0,0,206,Home Improvement,Employed,Southeast,0.5499,1029.46,0.2749,6564.65,0.5,1.0,0.2,0.54,0.674,Very Good,0
FIN_003392,27,334,22823,0.2471,21795,60,4,1,0,1,0.5412,1,0,184,Debt Consolidation,Business Owner,Southeast,0.955,363.25,0.191,5385.54,1.0,0.1,0.2,0.76,0.666,Very Poor,0
FIN_003393,26,418,74884,0.3114,6673,36,3,16,2,1,0.4104,1,1,200,Business,Employed,Southeast,0.0891,185.36,0.0297,2077.97,0.3333,1.0,0.2,0.72,0.5533,Very Poor,1
FIN_003394,35,496,118395,0.2232,17680,84,8,5,1,3,0.6296,0,0,103,Auto,Employed,Midwest,0.1493,210.48,0.0213,3946.18,0.5,0.5,0.6,0.5775,0.5929,Very Poor,0
FIN_003395,38,813,138556,0.0922,9878,24,18,13,0,3,0.3588,1,0,194,Business,Employed,Midwest,0.0713,411.58,0.0356,910.75,1.0,1.0,0.6,1.0,0.928,Exceptional,0
FIN_003396,52,721,41610,0.179,28423,36,4,8,3,0,0.1117,1,0,168,Medical,Employed,Southeast,0.6831,789.53,0.2277,5087.72,0.25,0.8,0.0,0.76,0.7126,Good,0
FIN_003397,31,816,69929,0.1523,6283,36,1,11,1,3,0.2062,0,0,116,Debt Consolidation,Employed,Southeast,0.0898,174.53,0.0299,956.9,0.5,1.0,0.6,0.33,0.7288,Exceptional,0
FIN_003398,40,438,33280,0.2153,2860,24,0,15,1,2,0.3202,1,1,225,Medical,Employed,Midwest,0.0859,119.17,0.043,615.76,0.5,1.0,0.4,0.6,0.6087,Very Poor,0
FIN_003399,44,343,29882,0.0943,9544,60,5,5,1,1,0.6566,0,1,114,Home Improvement,Employed,Midwest,0.3194,159.07,0.0639,900.0,0.5,0.5,0.2,0.485,0.5546,Very Poor,0
FIN_003400,35,518,75639,0.1961,9746,60,2,14,1,0,0.4598,0,0,225,Auto,Employed,Northeast,0.1288,162.43,0.0258,1911.19,0.5,1.0,0.0,0.38,0.5948,Very Poor,0
FIN_003401,68,557,23137,0.3491,24598,36,0,7,1,1,0.2478,0,1,232,Medical,Employed,Midwest,1.0631,683.28,0.3544,8587.16,0.5,0.7,0.2,0.3,0.5795,Very Poor,0
FIN_003402,27,812,36651,0.363,8028,12,0,8,0,0,0.8116,1,0,197,Medical,Business Owner,Midwest,0.219,669.0,0.219,2914.16,1.0,0.8,0.0,0.6,0.7547,Exceptional,0
FIN_003403,41,676,97619,0.157,11851,48,9,5,1,2,0.5009,0,0,233,Debt Consolidation,Employed,Midwest,0.1214,246.9,0.0304,1860.61,0.5,0.5,0.4,0.66,0.6982,Good,0
FIN_003404,62,588,36294,0.5131,33965,36,2,12,2,0,0.3039,0,0,237,Auto,Employed,Southeast,0.9358,943.47,0.3119,17427.44,0.3333,1.0,0.0,0.38,0.5225,Fair,0
FIN_003405,46,769,26374,0.3436,5106,36,8,13,0,3,0.3413,1,0,189,Medical,Employed,West,0.1936,141.83,0.0645,1754.42,1.0,1.0,0.6,0.92,0.8394,Very Good,0
FIN_003406,64,402,162133,0.2729,3078,84,1,7,1,3,0.4238,1,1,214,Debt Consolidation,Employed,Southwest,0.019,36.64,0.0027,839.99,0.5,0.7,0.6,0.64,0.5773,Very Poor,0
FIN_003407,34,448,68774,0.4255,7293,84,16,6,1,1,0.2326,1,0,162,Debt Consolidation,Employed,Northeast,0.106,86.82,0.0151,3103.17,0.5,0.6,0.2,1.0,0.6285,Very Poor,0
FIN_003408,57,383,18333,0.0894,35982,24,5,4,1,3,0.3753,1,1,52,Medical,Retired,Southwest,1.9627,1499.25,0.9813,3216.79,0.5,0.4,0.6,0.63,0.6198,Very Poor,1
FIN_003409,41,325,59954,0.4232,11222,24,0,16,2,0,0.542,1,1,112,Home Improvement,Employed,Southeast,0.1872,467.58,0.0936,4749.15,0.3333,1.0,0.0,0.58,0.4584,Very Poor,0
FIN_003410,38,474,45596,0.2211,19283,60,14,8,3,0,0.3574,1,0,25,Home Improvement,Self-Employed,Midwest,0.4229,321.38,0.0846,4263.47,0.25,0.8,0.0,0.7625,0.5907,Very Poor,0
FIN_003411,25,721,79753,0.477,4680,36,0,7,3,4,0.1467,0,0,40,Medical,Employed,Midwest,0.0587,130.0,0.0196,2232.36,0.25,0.7,0.8,0.1,0.5356,Good,0
FIN_003412,23,645,66270,0.4638,6160,36,4,5,1,0,0.2165,1,1,188,Debt Consolidation,Employed,Northeast,0.093,171.11,0.031,2857.01,0.5,0.5,0.0,0.76,0.654,Fair,0
FIN_003413,43,601,47740,0.0902,5693,60,3,1,3,1,0.6687,1,0,40,Medical,Self-Employed,West,0.1193,94.88,0.0238,513.51,0.25,0.1,0.2,0.52,0.6007,Fair,0
FIN_003414,46,597,57451,0.2211,20533,60,4,5,1,4,0.7893,1,0,74,Auto,Business Owner,Southeast,0.3574,342.22,0.0715,4539.85,0.5,0.5,0.8,0.645,0.6233,Fair,1
